wavelength,n,k
674.9911,1.492497209,0.0079138582
676.5844,1.4924550221,0.007908836
678.17773,1.4924128331,0.0079038135
679.77094,1.4923706457,0.0078996329
681.36414,1.4923293044,0.0078947688
682.9573,1.4922881198,0.0078897463
684.55035,1.4922477914,0.0078847239
686.1434,1.4922067523,0.0078797015
687.73627,1.4921664358,0.0078746795
689.3292,1.4921271238,0.0078705255
690.922,1.4920870775,0.0078656347
692.5148,1.4920477759,0.0078606123
694.10754,1.4920086013,0.0078555899
695.7002,1.4919703136,0.0078514541
697.2928,1.4919321439,0.0078465452
698.8854,1.4918939726,0.0078424182
700.47784,1.4918558051,0.0078375007
702.0702,1.4918185398,0.0078324784
703.6626,1.4917804658,0.0078283648
705.2549,1.4917441225,0.0078234337
706.8471,1.4917070447,0.0078193292
708.43933,1.4916708002,0.0078143889
710.0314,1.4916346415,0.0078102935
711.6234,1.4915984818,0.0078053447
713.21545,1.4915623208,0.0078012579
714.8073,1.4915271017,0.0077972402
716.39923,1.4914919438,0.0077922777
717.99097,1.49145679,0.0077882046
719.5827,1.4914216339,0.0077841867
721.1744,1.4913874361,0.0077792112
722.766,1.4913532833,0.007775151
724.3575,1.4913191338,0.0077711334
725.9489,1.491285955,0.0077671158
727.54034,1.4912518331,0.0077621225
729.13165,1.4912186624,0.0077580803
730.7229,1.4911855162,0.0077540626
732.3141,1.4911533585,0.0077500448
733.9052,1.491120224,0.0077460272
735.4963,1.4910880747,0.0077420093
737.0873,1.491055933,0.0077379895
738.67816,1.4910237982,0.007732974
740.269,1.4909926519,0.0077289565
741.85974,1.4909605269,0.007724939
743.4505,1.4909293883,0.0077209211
745.04114,1.4908982508,0.0077169033
746.6317,1.4908671435,0.0077128858
748.22217,1.4908370124,0.0077089012
749.8126,1.4908068425,0.0077058506
751.40295,1.4907757894,0.007701833
752.9932,1.4907466161,0.0076978155
754.5834,1.4907164844,0.0076937979
756.1735,1.4906864083,0.0076897805
757.76355,1.4906572815,0.007685763
759.3536,1.4906281535,0.0076817453
760.9435,1.490599026,0.0076777958
762.53326,1.4905699724,0.0076747103
764.123,1.4905418501,0.0076706929
765.7127,1.490513647,0.0076666755
767.3023,1.4904846051,0.0076627434
768.8918,1.4904565735,0.0076596405
770.48126,1.4904293618,0.0076556231
772.0706,1.4904013394,0.0076517044
773.6599,1.4903741177,0.0076485882
775.24915,1.4903461035,0.0076445709
776.83826,1.4903190982,0.0076406652
778.4273,1.4902928691,0.0076375362
780.0163,1.4902657522,0.0076336391
781.60516,1.490238761,0.0076305017
783.194,1.4902126479,0.0076264843
784.7828,1.4901865345,0.0076226001
786.3714,1.4901604233,0.0076194497
787.95996,1.490134311,0.0076155743
789.54846,1.4901083455,0.0076124153
791.13684,1.4900830878,0.0076085486
792.7252,1.4900571303,0.0076053809
794.3135,1.4900320223,0.0076015227
795.9016,1.4900069155,0.0075985099
797.4897,1.4899818078,0.0075953293
799.0777,1.4899568729,0.0075914841
800.66565,1.4899325943,0.0075882951
802.2534,1.4899076687,0.0075844586
803.8412,1.4898835652,0.0075814457
805.42883,1.4898594634,0.0075782439
807.0164,1.4898353613,0.0075744202
808.6039,1.4898112588,0.0075714074
810.1913,1.4897873593,0.0075681929
811.7786,1.489764262,0.007564382
813.36584,1.4897409543,0.0075613693
814.953,1.4897170668,0.0075583565
816.54004,1.4896939704,0.0075551253
818.127,1.4896708734,0.0075513313
819.71387,1.4896480034,0.0075483186
821.30066,1.48962568,0.0075453061
822.8874,1.4896028181,0.0075422934
824.474,1.4895807254,0.007539041
826.06055,1.4895586328,0.0075352681
827.647,1.4895365406,0.0075322555
829.2333,1.4895144482,0.0075292429
830.8195,1.4894923575,0.0075262306
832.40564,1.4894702658,0.0075232181
833.9918,1.4894484377,0.0075202054
835.57776,1.4894273513,0.007517193
837.1636,1.489405991,0.0075141806
838.7494,1.4893841773,0.0075111682
840.3351,1.4893630907,0.0075078744
841.9207,1.4893422893,0.0075041434
843.5062,1.4893219168,0.007501131
845.0916,1.4893008302,0.0074981186
846.67694,1.4892800411,0.0074951062
848.2622,1.4892596569,0.0074923959
849.8473,1.4892388774,0.0074900816
851.4323,1.4892187951,0.0074870693
853.0173,1.4891987127,0.0074840569
854.6022,1.48917863,0.0074810445
856.1868,1.4891588732,0.0074780326
857.7715,1.489139469,0.0074750204
859.3561,1.489119387,0.007472008
860.94055,1.4890996407,0.0074689959
862.5249,1.4890805633,0.0074659837
864.1091,1.4890611444,0.0074629717
865.69324,1.4890414111,0.0074603064
867.27734,1.4890223337,0.0074579474
868.8613,1.4890036122,0.0074549354
870.4451,1.4889851816,0.0074519234
872.02893,1.4889661043,0.0074489112
873.6126,1.4889473955,0.0074462662
875.1961,1.4889289533,0.0074438874
876.7796,1.4889102518,0.0074408753
878.3629,1.4888921807,0.0074378634
879.94617,1.4888741092,0.0074352344
881.5293,1.4888560382,0.0074328397
883.1123,1.4888379677,0.0074298279
884.6953,1.4888198962,0.007426816
886.27814,1.4888018251,0.0074242028
887.86084,1.4887841569,0.0074217924
889.4435,1.4887666833,0.0074187805
891.026,1.4887490232,0.0074161792
892.6084,1.4887315425,0.0074137571
894.19073,1.4887138904,0.0074107454
895.77295,1.4886968243,0.0074081558
897.3551,1.4886797576,0.0074057219
898.937,1.4886626926,0.0074031403
900.5189,1.4886456268,0.0074006989
902.1007,1.488628561,0.0073976872
903.6823,1.4886119373,0.0073951172
905.264,1.488595429,0.0073926639
906.8454,1.4885788136,0.0073901017
908.42676,1.4885622993,0.0073876411
910.00793,1.4885456919,0.0073850865
911.58905,1.4885296309,0.0073826183
913.1701,1.4885135696,0.0073800712
914.751,1.4884975092,0.0073775955
916.3317,1.4884814498,0.0073745843
917.9125,1.488465388,0.0073720485
919.49304,1.4884493278,0.007370041
921.07355,1.4884332673,0.0073675501
922.6538,1.4884176955,0.0073650261
924.2341,1.4884021483,0.0073625278
925.81415,1.4883865834,0.0073600111
927.3942,1.488371527,0.0073575054
928.9741,1.4883559695,0.0073549962
930.5539,1.4883404159,0.0073524832
932.1335,1.4883253608,0.0073499814
933.7131,1.4883103049,0.007347974
935.2925,1.4882952502,0.00734545
936.8719,1.4882801947,0.0073429593
938.45105,1.4882651404,0.0073404281
940.0301,1.4882506135,0.0073379448
941.6091,1.4882360309,0.0073359375
943.188,1.4882209761,0.0073333952
944.7667,1.4882064605,0.0073309229
946.34534,1.48819241,0.0073289157
947.9238,1.4881778145,0.0073263629
949.50214,1.4881633105,0.0073239015
951.08044,1.4881492599,0.0073218943
952.65857,1.4881352099,0.0073193307
954.23663,1.4881211602,0.00731688
955.8146,1.4881071101,0.0073148729
957.3923,1.4880930611,0.0073128659
958.9699,1.4880790122,0.0073102883
960.5475,1.4880649624,0.0073078518
962.1249,1.4880514913,0.0073058448
963.7023,1.4880378641,0.0073038377
965.2794,1.4880244003,0.0073012462
966.85645,1.4880107668,0.0072988238
968.4334,1.4879973101,0.0072968169
970.01013,1.4879836709,0.0072948101
971.5868,1.4879702213,0.0072928033
973.1634,1.4879571762,0.0072901945
974.73987,1.4879441313,0.0072877894
976.3161,1.4879310875,0.0072857827
977.8923,1.487918043,0.0072837758
979.4684,1.4879049988,0.007281769
981.0443,1.4878919552,0.0072797623
982.6201,1.4878789118,0.0072771335
984.1958,1.4878664935,0.0072747489
985.77136,1.4878538245,0.0072727422
987.3468,1.4878407808,0.0072707355
988.92206,1.4878283736,0.0072687289
990.49725,1.4878156952,0.0072667223
992.07227,1.4878032947,0.0072647158
993.64716,1.48779061,0.0072627092
995.222,1.4877782152,0.0072607025
996.7967,1.4877661759,0.007258044
998.3712,1.4877541373,0.0072556896
999.9455,1.4877421114,0.0072536852
1011.69275,1.487652421,0.0072387368
1015.112,1.4876275896,0.0072347343
1018.53125,1.487602209,0.0072300017
1021.9505,1.487577418,0.0072258669
1025.3698,1.4875535836,0.0072219306
1028.789,1.4875292045,0.0072172409
1032.2083,1.4875053191,0.0072130532
1035.6274,1.4874816736,0.0072091123
1039.0466,1.4874580176,0.0072051696
1042.466,1.4874343504,0.0072005313
1045.8853,1.4874113547,0.0071962791
1049.3044,1.487388658,0.0071923318
1052.7238,1.4873659501,0.0071883826
1056.1431,1.4873438764,0.0071844321
1059.5623,1.4873215105,0.0071804801
1062.9817,1.4872993946,0.0071765263
1066.401,1.4872776416,0.0071725712
1069.8203,1.4872564772,0.0071686147
1073.2396,1.4872351117,0.0071646567
1076.6589,1.48721391,0.0071612729
1080.0784,1.4871931144,0.0071577361
1083.4978,1.4871723116,0.0071537736
1086.9172,1.4871520488,0.0071498098
1090.3368,1.4871316827,0.0071458443
1093.7562,1.4871113887,0.0071424083
1097.1758,1.4870915476,0.0071389095
1100.5955,1.4870722143,0.0071349399
1104.015,1.4870528459,0.0071314769
1107.4347,1.4870334855,0.0071279969
1110.8542,1.4870146121,0.0071240236
1114.274,1.4869957308,0.0071205364
1117.6937,1.486976844,0.0071170724
1121.1135,1.486957951,0.0071135712
1124.5334,1.4869395228,0.0071101162
1127.9534,1.4869216121,0.007106602
1131.3733,1.4869036961,0.0071031547
1134.7932,1.4868857754,0.0070996292
1138.2133,1.4868678487,0.0070966414
1141.6334,1.4868499162,0.0070932036
1145.0535,1.4868324242,0.0070896631
1148.4738,1.4868154774,0.00708623
1151.894,1.4867985261,0.0070826811
1155.3143,1.48678157,0.0070796888
1158.7347,1.4867646087,0.0070766957
1162.1552,1.4867476428,0.0070732689
1165.5757,1.4867311034,0.0070697069
1168.9963,1.4867151264,0.0070667112
1172.4169,1.4866991455,0.0070637148
1175.8376,1.4866831601,0.0070607175
1179.2584,1.4866671703,0.0070572926
1182.6793,1.4866511762,0.0070537205
1186.1002,1.4866356049,0.007050721
1189.5212,1.4866201763,0.0070477206
1192.9423,1.486604597,0.0070447194
1196.3635,1.4865895875,0.0070417175
1199.7848,1.4865745741,0.0070387148
1203.206,1.486559558,0.0070357116
1206.6276,1.4865445369,0.0070327074
1210.0491,1.4865299458,0.0070297027
1213.4706,1.4865154865,0.0070266973
1216.8923,1.4865008923,0.0070236912
1220.3141,1.4864868606,0.0070206844
1223.736,1.4864728255,0.0070176769
1227.158,1.4864587881,0.0070146689
1230.58,1.4864447479,0.0070121068
1234.0022,1.4864307041,0.0070096509
1237.4244,1.4864166581,0.007006641
1240.8468,1.4864030652,0.0070036304
1244.2693,1.4863900168,0.0070006193
1247.6918,1.4863765024,0.0069980718
1251.1145,1.4863629132,0.0069955954
1254.5374,1.4863498572,0.0069925824
1257.9602,1.4863367997,0.0069895692
1261.3832,1.4863237396,0.0069870369
1264.8064,1.4863111634,0.0069845408
1268.2296,1.4862986126,0.006981526
1271.653,1.4862855457,0.006979007
1275.0764,1.4862729788,0.0069764947
1278.5,1.4862609133,0.0069734783
1281.9237,1.4862488462,0.0069709744
1285.3475,1.486236777,0.0069684442
1288.7715,1.4862247058,0.006965951
1292.1956,1.4862126331,0.0069634083
1295.6199,1.4862005587,0.0069603897
1299.0442,1.4861884832,0.0069579139
1302.4686,1.4861769555,0.0069553515
1305.8933,1.4861653269,0.0069528878
1309.3181,1.4861538091,0.0069503116
1312.7429,1.4861421644,0.0069478607
1316.168,1.4861306574,0.0069452702
1319.5931,1.4861195802,0.0069428328
1323.0184,1.4861085016,0.0069408185
1326.444,1.4860974211,0.0069382058
1329.8695,1.4860863405,0.0069357892
1333.2953,1.4860752582,0.0069331613
1336.7212,1.4860647955,0.0069307591
1340.1472,1.4860540914,0.0069287439
1343.5735,1.486043006,0.0069260926
1346.9999,1.4860325635,0.0069237127
1350.4264,1.4860218332,0.0069216969
1353.853,1.4860114055,0.0069190216
1357.2799,1.4860013251,0.006916665
1360.7068,1.4859912444,0.0069146489
1364.134,1.4859811626,0.0069119488
1367.5613,1.4859710806,0.0069096161
1370.9889,1.4859609977,0.0069075995
1374.4165,1.4859509148,0.0069048744
1377.8444,1.485940831,0.0069025662
1381.2723,1.4859307472,0.0069005494
1384.7004,1.4859213967,0.0068985326
1388.1289,1.4859115776,0.0068965155
1391.5574,1.4859022433,0.0068937478
1394.9861,1.4858924071,0.0068914814
1398.4149,1.4858830898,0.0068894644
1401.844,1.4858740125,0.0068874472
1405.2732,1.4858641505,0.0068854301
1408.7028,1.4858548575,0.0068834128
1412.1323,1.4858457803,0.0068805934
1415.5621,1.485836703,0.0068783784
1418.9921,1.4858276255,0.0068763612
1422.4222,1.4858185484,0.0068743441
1425.8527,1.4858103072,0.0068723268
1429.2832,1.4858013937,0.0068703097
1432.7141,1.4857923164,0.0068682925
1436.145,1.4857841018,0.0068662755
1439.5762,1.485775163,0.0068642585
1443.0076,1.4857660865,0.0068622414
1446.4391,1.4857578982,0.0068602246
1449.8708,1.4857498311,0.0068582078
1453.3029,1.4857408595,0.006856191
1456.7351,1.4857326972,0.0068541743
1460.1675,1.485724631,0.0068521578
1463.6001,1.4857165651,0.0068501413
1467.033,1.4857084995,0.0068481249
1470.466,1.4857004349,0.0068461087
1473.8992,1.4856923704,0.0068440926
1477.3328,1.4856843061,0.0068420765
1480.7664,1.485676243,0.0068400607
1484.2003,1.4856681803,0.0068380451
1487.6345,1.4856601181,0.0068360295
1491.0688,1.4856520568,0.0068340142
1494.5034,1.4856449963,0.0068329991
1497.9382,1.4856369444,0.0068309841
