wavelength,n,k
697.2928,2,0
698.8854,2,0
700.47784,2,0
702.0702,2,0
703.6626,2,0
705.2549,2,0
706.8471,2,0
708.43933,2,0
710.0314,2,0
711.6234,2,0
713.21545,2,0
714.8073,2,0
716.39923,2,0
717.99097,2,0
719.5827,2,0
721.1744,2,0
722.766,2,0
724.3575,2,0
725.9489,2,0
727.54034,2,0
729.13165,2,0
730.7229,2,0
732.3141,2,0
733.9052,2,0
735.4963,2,0
737.0873,2,0
738.67816,2,0
740.269,2,0
741.85974,2,0
743.4505,2,0
745.04114,2,0
746.6317,2,0
748.22217,2,0
749.8126,2,0
751.40295,2,0
752.9932,2,0
754.5834,2,0
756.1735,2,0
757.76355,2,0
759.3536,2,0
760.9435,2,0
762.53326,2,0
764.123,2,0
765.7127,2,0
767.3023,2,0
768.8918,2,0
770.48126,2,0
772.0706,2,0
773.6599,2,0
775.24915,2,0
776.83826,2,0
778.4273,2,0
780.0163,2,0
781.60516,2,0
783.194,2,0
784.7828,2,0
786.3714,2,0
787.95996,2,0
789.54846,2,0
791.13684,2,0
792.7252,2,0
794.3135,2,0
795.9016,2,0
797.4897,2,0
799.0777,2,0
800.66565,2,0
802.2534,2,0
803.8412,2,0
805.42883,2,0
807.0164,2,0
808.6039,2,0
810.1913,2,0
811.7786,2,0
813.36584,2,0
814.953,2,0
816.54004,2,0
818.127,2,0
819.71387,2,0
821.30066,2,0
822.8874,2,0
824.474,2,0
826.06055,2,0
827.647,2,0
829.2333,2,0
830.8195,2,0
832.40564,2,0
833.9918,2,0
835.57776,2,0
837.1636,2,0
838.7494,2,0
840.3351,2,0
841.9207,2,0
843.5062,2,0
845.0916,2,0
846.67694,2,0
848.2622,2,0
849.8473,2,0
851.4323,2,0
853.0173,2,0
854.6022,2,0
856.1868,2,0
857.7715,2,0
859.3561,2,0
860.94055,2,0
862.5249,2,0
864.1091,2,0
865.69324,2,0
867.27734,2,0
868.8613,2,0
870.4451,2,0
872.02893,2,0
873.6126,2,0
875.1961,2,0
876.7796,2,0
878.3629,2,0
879.94617,2,0
881.5293,2,0
883.1123,2,0
884.6953,2,0
886.27814,2,0
887.86084,2,0
889.4435,2,0
891.026,2,0
892.6084,2,0
894.19073,2,0
895.77295,2,0
897.3551,2,0
898.937,2,0
900.5189,2,0
902.1007,2,0
903.6823,2,0
905.264,2,0
906.8454,2,0
908.42676,2,0
910.00793,2,0
911.58905,2,0
913.1701,2,0
914.751,2,0
916.3317,2,0
917.9125,2,0
919.49304,2,0
921.07355,2,0
922.6538,2,0
924.2341,2,0
925.81415,2,0
927.3942,2,0
928.9741,2,0
930.5539,2,0
932.1335,2,0
933.7131,2,0
935.2925,2,0
936.8719,2,0
938.45105,2,0
940.0301,2,0
941.6091,2,0
943.188,2,0
944.7667,2,0
946.34534,2,0
947.9238,2,0
949.50214,2,0
951.08044,2,0
952.65857,2,0
954.23663,2,0
955.8146,2,0
957.3923,2,0
958.9699,2,0
960.5475,2,0
962.1249,2,0
963.7023,2,0
965.2794,2,0
966.85645,2,0
968.4334,2,0
970.01013,2,0
971.5868,2,0
973.1634,2,0
974.73987,2,0
976.3161,2,0
977.8923,2,0
979.4684,2,0
981.0443,2,0
982.6201,2,0
984.1958,2,0
985.77136,2,0
987.3468,2,0
988.92206,2,0
990.49725,2,0
992.07227,2,0
993.64716,2,0
995.222,2,0
996.7967,2,0
998.3712,2,0
999.9455,2,0
1011.69275,2,0
1015.112,2,0
1018.53125,2,0
1021.9505,2,0
1025.3698,2,0
1028.789,2,0
1032.2083,2,0
1035.6274,2,0
1039.0466,2,0
1042.466,2,0
1045.8853,2,0
1049.3044,2,0
1052.7238,2,0
1056.1431,2,0
1059.5623,2,0
1062.9817,2,0
1066.401,2,0
1069.8203,2,0
1073.2396,2,0
1076.6589,2,0
1080.0784,2,0
1083.4978,2,0
1086.9172,2,0
1090.3368,2,0
1093.7562,2,0
1097.1758,2,0
1100.5955,2,0
1104.015,2,0
1107.4347,2,0
1110.8542,2,0
1114.274,2,0
1117.6937,2,0
1121.1135,2,0
1124.5334,2,0
1127.9534,2,0
1131.3733,2,0
1134.7932,2,0
1138.2133,2,0
1141.6334,2,0
1145.0535,2,0
1148.4738,2,0
1151.894,2,0
1155.3143,2,0
1158.7347,2,0
1162.1552,2,0
1165.5757,2,0
1168.9963,2,0
1172.4169,2,0
1175.8376,2,0
1179.2584,2,0
1182.6793,2,0
1186.1002,2,0
1189.5212,2,0
1192.9423,2,0
1196.3635,2,0
1199.7848,2,0
1203.206,2,0
1206.6276,2,0
1210.0491,2,0
1213.4706,2,0
1216.8923,2,0
1220.3141,2,0
1223.736,2,0
1227.158,2,0
1230.58,2,0
1234.0022,2,0
1237.4244,2,0
1240.8468,2,0
1244.2693,2,0
1247.6918,2,0
1251.1145,2,0
1254.5374,2,0
1257.9602,2,0
1261.3832,2,0
1264.8064,2,0
1268.2296,2,0
1271.653,2,0
1275.0764,2,0
1278.5,2,0
1281.9237,2,0
1285.3475,2,0
1288.7715,2,0
1292.1956,2,0
1295.6199,2,0
1299.0442,2,0
1302.4686,2,0
1305.8933,2,0
1309.3181,2,0
1312.7429,2,0
1316.168,2,0
1319.5931,2,0
1323.0184,2,0
1326.444,2,0
1329.8695,2,0
1333.2953,2,0
1336.7212,2,0
1340.1472,2,0
1343.5735,2,0
1346.9999,2,0
1350.4264,2,0
1353.853,2,0
1357.2799,2,0
1360.7068,2,0
1364.134,2,0
1367.5613,2,0
1370.9889,2,0
1374.4165,2,0
1377.8444,2,0
1381.2723,2,0
1384.7004,2,0
1388.1289,2,0
1391.5574,2,0
1394.9861,2,0
1398.4149,2,0
1401.844,2,0
1405.2732,2,0
1408.7028,2,0
1412.1323,2,0
1415.5621,2,0
1418.9921,2,0
1422.4222,2,0
1425.8527,2,0
1429.2832,2,0
1432.7141,2,0
1436.145,2,0
1439.5762,2,0
1443.0076,2,0
1446.4391,2,0
1449.8708,2,0
1453.3029,2,0
1456.7351,2,0
1460.1675,2,0
1463.6001,2,0
1467.033,2,0
1470.466,2,0
1473.8992,2,0
1477.3328,2,0
1480.7664,2,0
1484.2003,2,0
1487.6345,2,0
1491.0688,2,0
1494.5034,2,0
1497.9382,2,0
