wavelength,n,k
3.924397000000000162e+02,1.568320098701168064e+00,0.000000000000000000e+00
3.940370500000000220e+02,1.568050216848089651e+00,0.000000000000000000e+00
3.956344599999999900e+02,1.567859943954643009e+00,0.000000000000000000e+00
3.972318399999999770e+02,1.567674255898196645e+00,0.000000000000000000e+00
3.988292200000000207e+02,1.567488473283478845e+00,0.000000000000000000e+00
4.004266400000000203e+02,1.567301871306390426e+00,0.000000000000000000e+00
4.020240499999999884e+02,1.567116176616957679e+00,0.000000000000000000e+00
4.036215000000000259e+02,1.566930480043105867e+00,0.000000000000000000e+00
4.052189300000000003e+02,1.566744672903309654e+00,0.000000000000000000e+00
4.068163499999999999e+02,1.566558082862582690e+00,0.000000000000000000e+00
4.084137999999999806e+02,1.566372383065304241e+00,0.000000000000000000e+00
4.100112300000000118e+02,1.566186565078222070e+00,0.000000000000000000e+00
4.116086999999999989e+02,1.565999982346313324e+00,0.000000000000000000e+00
4.132062000000000239e+02,1.565814267013321714e+00,0.000000000000000000e+00
4.148036500000000046e+02,1.565628431135079213e+00,0.000000000000000000e+00
4.164011199999999917e+02,1.565441854477281236e+00,0.000000000000000000e+00
4.179986000000000104e+02,1.565256007530622995e+00,0.000000000000000000e+00
4.195960999999999785e+02,1.565069434032597684e+00,0.000000000000000000e+00
4.211935399999999845e+02,1.564883576814433797e+00,0.000000000000000000e+00
4.227910800000000222e+02,1.564697000930016291e+00,0.000000000000000000e+00
4.243885799999999904e+02,1.564511131981992209e+00,0.000000000000000000e+00
4.259860199999999963e+02,1.564324574319632566e+00,0.000000000000000000e+00
4.275835599999999772e+02,1.564138686933013611e+00,0.000000000000000000e+00
4.291810600000000022e+02,1.563951963200735928e+00,0.000000000000000000e+00
4.307785600000000272e+02,1.563765409090480674e+00,0.000000000000000000e+00
4.323760700000000270e+02,1.563579506903566285e+00,0.000000000000000000e+00
4.339735699999999952e+02,1.563401352221245322e+00,0.000000000000000000e+00
4.355710399999999822e+02,1.563264638168817777e+00,0.000000000000000000e+00
4.371685499999999820e+02,1.563136322860421590e+00,0.000000000000000000e+00
4.387660500000000070e+02,1.563008823407492365e+00,0.000000000000000000e+00
4.403636000000000195e+02,1.562881123604134448e+00,0.000000000000000000e+00
4.419610999999999876e+02,1.562752815519659944e+00,0.000000000000000000e+00
4.435586000000000126e+02,1.562625310150658198e+00,0.000000000000000000e+00
4.451560999999999808e+02,1.562497601441970474e+00,0.000000000000000000e+00
4.467535700000000247e+02,1.562369303721319547e+00,0.000000000000000000e+00
4.483510699999999929e+02,1.562241796837457786e+00,0.000000000000000000e+00
4.499485799999999927e+02,1.562114069534351168e+00,0.000000000000000000e+00
4.515460499999999797e+02,1.561985782167919057e+00,0.000000000000000000e+00
4.531435500000000047e+02,1.561858042835280180e+00,0.000000000000000000e+00
4.547410300000000234e+02,1.561729758847538507e+00,0.000000000000000000e+00
4.563385299999999916e+02,1.561602245139576128e+00,0.000000000000000000e+00
4.579359699999999975e+02,1.561474497966140795e+00,0.000000000000000000e+00
4.595334500000000162e+02,1.561346223552733559e+00,0.000000000000000000e+00
4.611309200000000033e+02,1.561218464051437271e+00,0.000000000000000000e+00
4.627283600000000092e+02,1.561090199709988413e+00,0.000000000000000000e+00
4.643258400000000279e+02,1.560962680856239126e+00,0.000000000000000000e+00
4.659232799999999770e+02,1.560834906669885003e+00,0.000000000000000000e+00
4.675206999999999766e+02,1.560706646966981914e+00,0.000000000000000000e+00
4.691181000000000267e+02,1.560578865958645034e+00,0.000000000000000000e+00
4.707155799999999886e+02,1.560450608296127140e+00,0.000000000000000000e+00
4.723129999999999882e+02,1.560322814508124933e+00,0.000000000000000000e+00
4.739103999999999814e+02,1.560194571903968486e+00,0.000000000000000000e+00
4.755077499999999873e+02,1.560066770715722972e+00,0.000000000000000000e+00
4.771051600000000121e+02,1.559938531148715724e+00,0.000000000000000000e+00
4.787025499999999738e+02,1.559810715382811797e+00,0.000000000000000000e+00
4.802998999999999796e+02,1.559682188575390871e+00,0.000000000000000000e+00
4.818972800000000234e+02,1.559553956841126077e+00,0.000000000000000000e+00
4.834946299999999724e+02,1.559426129650619330e+00,0.000000000000000000e+00
4.850919499999999971e+02,1.559297907852792209e+00,0.000000000000000000e+00
4.866893000000000029e+02,1.559170068166301881e+00,0.000000000000000000e+00
4.882866200000000276e+02,1.559041851464042061e+00,0.000000000000000000e+00
4.898838799999999765e+02,1.558914007359033738e+00,0.000000000000000000e+00
4.914812000000000012e+02,1.558785472125421290e+00,0.000000000000000000e+00
4.930784600000000069e+02,1.558657266148719023e+00,0.000000000000000000e+00
4.946757200000000125e+02,1.558529403773527999e+00,0.000000000000000000e+00
4.962730000000000246e+02,1.558401202925229656e+00,0.000000000000000000e+00
4.978702000000000112e+02,1.558273332880667050e+00,0.000000000000000000e+00
4.994674400000000105e+02,1.558144795768245716e+00,0.000000000000000000e+00
5.010646399999999971e+02,1.558016608948044945e+00,0.000000000000000000e+00
5.026618700000000217e+02,1.557888718126054783e+00,0.000000000000000000e+00
5.042590299999999957e+02,1.557760180879417256e+00,0.000000000000000000e+00
5.058562000000000012e+02,1.557632003251965047e+00,0.000000000000000000e+00
5.074533000000000129e+02,1.557509233005789584e+00,0.000000000000000000e+00
5.090504799999999932e+02,1.557406978784489082e+00,0.000000000000000000e+00
5.106476000000000113e+02,1.557326010469308075e+00,0.000000000000000000e+00
5.122446999999999662e+02,1.557245670986938668e+00,0.000000000000000000e+00
5.138417399999999589e+02,1.557165333547963604e+00,0.000000000000000000e+00
5.154388400000000274e+02,1.557084604300147612e+00,0.000000000000000000e+00
5.170358999999999696e+02,1.557003651577155035e+00,0.000000000000000000e+00
5.186329299999999876e+02,1.556923312210336974e+00,0.000000000000000000e+00
5.202298600000000306e+02,1.556842573818552289e+00,0.000000000000000000e+00
5.218268399999999474e+02,1.556761633557832036e+00,0.000000000000000000e+00
5.234238000000000284e+02,1.556681292725398569e+00,0.000000000000000000e+00
5.250208000000000084e+02,1.556600534882916609e+00,0.000000000000000000e+00
5.266177400000000262e+02,1.556519605068398704e+00,0.000000000000000000e+00
5.282146000000000186e+02,1.556439264357695862e+00,0.000000000000000000e+00
5.298115000000000236e+02,1.556358494331228304e+00,0.000000000000000000e+00
5.314083000000000538e+02,1.556277579553051682e+00,0.000000000000000000e+00
5.330051999999999452e+02,1.556197232413774945e+00,0.000000000000000000e+00
5.346019999999999754e+02,1.556116449664332491e+00,0.000000000000000000e+00
5.361988499999999931e+02,1.556035542162877761e+00,0.000000000000000000e+00
5.377955299999999852e+02,1.555955201569462210e+00,0.000000000000000000e+00
5.393923300000000154e+02,1.555874401096291937e+00,0.000000000000000000e+00
5.409891000000000076e+02,1.555793506105001445e+00,0.000000000000000000e+00
5.425857499999999618e+02,1.555713162194565014e+00,0.000000000000000000e+00
5.441824299999999539e+02,1.555632351734509866e+00,0.000000000000000000e+00
5.457790499999999838e+02,1.555551472683903258e+00,0.000000000000000000e+00
5.473757000000000517e+02,1.555470650594883875e+00,0.000000000000000000e+00
5.489723000000000184e+02,1.555389776430180060e+00,0.000000000000000000e+00
5.505688999999999851e+02,1.555309427197371086e+00,0.000000000000000000e+00
5.521653999999999769e+02,1.555228595024279903e+00,0.000000000000000000e+00
5.537618999999999687e+02,1.555147734222446010e+00,0.000000000000000000e+00
5.553584600000000364e+02,1.555067382425344702e+00,0.000000000000000000e+00
5.569548999999999523e+02,1.554986535517867363e+00,0.000000000000000000e+00
5.585513300000000072e+02,1.554905686689592503e+00,0.000000000000000000e+00
5.601477700000000368e+02,1.554824827962908662e+00,0.000000000000000000e+00
5.617441400000000158e+02,1.554743986205733730e+00,0.000000000000000000e+00
5.633404500000000326e+02,1.554663637738641135e+00,0.000000000000000000e+00
5.649367999999999483e+02,1.554582765744741746e+00,0.000000000000000000e+00
5.665330999999999904e+02,1.554501935989187622e+00,0.000000000000000000e+00
5.681293299999999817e+02,1.554421588507546526e+00,0.000000000000000000e+00
5.697255999999999858e+02,1.554340700985796353e+00,0.000000000000000000e+00
5.713218000000000529e+02,1.554259885057138524e+00,0.000000000000000000e+00
5.729179699999999684e+02,1.554178990638167557e+00,0.000000000000000000e+00
5.745140999999999849e+02,1.554098180631812376e+00,0.000000000000000000e+00
5.761101999999999634e+02,1.554017828787290556e+00,0.000000000000000000e+00
5.777062399999999798e+02,1.553936923491232802e+00,0.000000000000000000e+00
5.793022999999999456e+02,1.553856128460400887e+00,0.000000000000000000e+00
5.808982999999999493e+02,1.553775209782318534e+00,0.000000000000000000e+00
5.824942600000000539e+02,1.553694422822044174e+00,0.000000000000000000e+00
5.840901999999999816e+02,1.553613497011192557e+00,0.000000000000000000e+00
5.856861599999999726e+02,1.553532715295238731e+00,0.000000000000000000e+00
5.872820400000000518e+02,1.553452360397682419e+00,0.000000000000000000e+00
5.888777999999999793e+02,1.553374359735549826e+00,0.000000000000000000e+00
5.904736299999999574e+02,1.553314593944131738e+00,0.000000000000000000e+00
5.920694600000000491e+02,1.553266379541809572e+00,0.000000000000000000e+00
5.936651600000000144e+02,1.553218167580735054e+00,0.000000000000000000e+00
5.952608599999999797e+02,1.553169955613576958e+00,0.000000000000000000e+00
5.968564999999999827e+02,1.553121743200454263e+00,0.000000000000000000e+00
5.984521499999999605e+02,1.553073529029398880e+00,0.000000000000000000e+00
6.000476999999999634e+02,1.553025317879944245e+00,0.000000000000000000e+00
6.016432499999999663e+02,1.552977104434539513e+00,0.000000000000000000e+00
6.032387999999999693e+02,1.552928889582231520e+00,0.000000000000000000e+00
6.048342000000000098e+02,1.552880678079147536e+00,0.000000000000000000e+00
6.064296000000000504e+02,1.552832465896993197e+00,0.000000000000000000e+00
6.080249999999999773e+02,1.552784252545145183e+00,0.000000000000000000e+00
6.096204000000000178e+02,1.552736037333378727e+00,0.000000000000000000e+00
6.112156999999999698e+02,1.552687823283775970e+00,0.000000000000000000e+00
6.128110000000000355e+02,1.552639608579797548e+00,0.000000000000000000e+00
6.144062000000000126e+02,1.552591396878217234e+00,0.000000000000000000e+00
6.160013999999999896e+02,1.552543182742114114e+00,0.000000000000000000e+00
6.175965599999999540e+02,1.552494968565696576e+00,0.000000000000000000e+00
6.191916499999999814e+02,1.552446755266487122e+00,0.000000000000000000e+00
6.207867400000000089e+02,1.552398540086564305e+00,0.000000000000000000e+00
6.223817000000000235e+02,1.552350328241659749e+00,0.000000000000000000e+00
6.239767000000000507e+02,1.552302113934142858e+00,0.000000000000000000e+00
6.255716599999999517e+02,1.552253208051176170e+00,0.000000000000000000e+00
6.271665600000000040e+02,1.552205376218455113e+00,0.000000000000000000e+00
6.287613499999999931e+02,1.552157469821787705e+00,0.000000000000000000e+00
6.303561999999999443e+02,1.552108551417515248e+00,0.000000000000000000e+00
6.319509000000000469e+02,1.552060041739783403e+00,0.000000000000000000e+00
6.335456500000000233e+02,1.552011825669916467e+00,0.000000000000000000e+00
6.351403000000000247e+02,1.551963612071164622e+00,0.000000000000000000e+00
6.367349000000000387e+02,1.551915398667737422e+00,0.000000000000000000e+00
6.383294700000000148e+02,1.551867184297208935e+00,0.000000000000000000e+00
6.399239999999999782e+02,1.551818969266764325e+00,0.000000000000000000e+00
6.415185000000000173e+02,1.551770753304580808e+00,0.000000000000000000e+00
6.431128999999999678e+02,1.551722539853755300e+00,0.000000000000000000e+00
6.447073400000000447e+02,1.551674323814324019e+00,0.000000000000000000e+00
6.463016400000000203e+02,1.551626108767999224e+00,0.000000000000000000e+00
6.478959399999999960e+02,1.551577894184801076e+00,0.000000000000000000e+00
6.494901999999999589e+02,1.551529678469557805e+00,0.000000000000000000e+00
6.510843499999999722e+02,1.551481465159344264e+00,0.000000000000000000e+00
6.526784999999999854e+02,1.551433249024086747e+00,0.000000000000000000e+00
6.542726000000000113e+02,1.551385033519746770e+00,0.000000000000000000e+00
6.558666399999999612e+02,1.551336819830180014e+00,0.000000000000000000e+00
6.574606300000000374e+02,1.551288604778136238e+00,0.000000000000000000e+00
6.590545700000000124e+02,1.551240390406672942e+00,0.000000000000000000e+00
6.606485000000000127e+02,1.551192173429522869e+00,0.000000000000000000e+00
6.622423000000000002e+02,1.551143959586092524e+00,0.000000000000000000e+00
6.638360599999999749e+02,1.551095745482047317e+00,0.000000000000000000e+00
6.654298000000000002e+02,1.551047530121157703e+00,0.000000000000000000e+00
6.670235000000000127e+02,1.550999314108366223e+00,0.000000000000000000e+00
6.686170700000000124e+02,1.550951100166594543e+00,0.000000000000000000e+00
6.702106999999999744e+02,1.550902884026710504e+00,0.000000000000000000e+00
6.718042000000000371e+02,1.550854668814553916e+00,0.000000000000000000e+00
6.733976400000000240e+02,1.550806456260802602e+00,0.000000000000000000e+00
6.749910999999999603e+02,1.550758238848650494e+00,0.000000000000000000e+00
6.765843999999999596e+02,1.550710025277353576e+00,0.000000000000000000e+00
6.781777299999999968e+02,1.550661809272832592e+00,0.000000000000000000e+00
6.797709399999999960e+02,1.550613595042244608e+00,0.000000000000000000e+00
6.813641400000000203e+02,1.550565380788338832e+00,0.000000000000000000e+00
6.829573000000000320e+02,1.550517164624946265e+00,0.000000000000000000e+00
6.845503499999999804e+02,1.550468949622841208e+00,0.000000000000000000e+00
6.861434000000000424e+02,1.550420734366664943e+00,0.000000000000000000e+00
6.877362699999999904e+02,1.550372522941263931e+00,0.000000000000000000e+00
6.893292000000000144e+02,1.550324306255379980e+00,0.000000000000000000e+00
6.909220000000000255e+02,1.550276092980374054e+00,0.000000000000000000e+00
6.925148000000000366e+02,1.550227878081066102e+00,0.000000000000000000e+00
6.941075399999999718e+02,1.550179663161652011e+00,0.000000000000000000e+00
6.957001999999999953e+02,1.550131448777758880e+00,0.000000000000000000e+00
6.972928000000000566e+02,1.550083234343523575e+00,0.000000000000000000e+00
6.988854000000000042e+02,1.550035018045992086e+00,0.000000000000000000e+00
7.004778400000000147e+02,1.549986806418367058e+00,0.000000000000000000e+00
7.020701999999999998e+02,1.549938592178221164e+00,0.000000000000000000e+00
7.036625999999999976e+02,1.549890377847598755e+00,0.000000000000000000e+00
7.052549000000000206e+02,1.549842163347958213e+00,0.000000000000000000e+00
7.068470999999999549e+02,1.549793949844304297e+00,0.000000000000000000e+00
7.084393300000000409e+02,1.549745733568526074e+00,0.000000000000000000e+00
7.100313999999999623e+02,1.549697521985914817e+00,0.000000000000000000e+00
7.116233999999999469e+02,1.549649309083314996e+00,0.000000000000000000e+00
7.132154500000000326e+02,1.549601094395382628e+00,0.000000000000000000e+00
7.148073000000000548e+02,1.549551942339253419e+00,0.000000000000000000e+00
7.163992299999999886e+02,1.549503665781579498e+00,0.000000000000000000e+00
7.179909699999999475e+02,1.549455454886712769e+00,0.000000000000000000e+00
7.195827000000000453e+02,1.549407240799264951e+00,0.000000000000000000e+00
7.211743999999999915e+02,1.549359027433083291e+00,0.000000000000000000e+00
7.227659999999999627e+02,1.549310811762018014e+00,0.000000000000000000e+00
7.243574999999999591e+02,1.549262600643217969e+00,0.000000000000000000e+00
7.259488999999999805e+02,1.549214389062945729e+00,0.000000000000000000e+00
7.275403400000000147e+02,1.549166176148627949e+00,0.000000000000000000e+00
7.291316500000000360e+02,1.549117963521175811e+00,0.000000000000000000e+00
7.307228999999999814e+02,1.549069750830845749e+00,0.000000000000000000e+00
7.323141000000000531e+02,1.549021537761485989e+00,0.000000000000000000e+00
7.339052000000000362e+02,1.548973325887077035e+00,0.000000000000000000e+00
7.354963000000000193e+02,1.548925112118026970e+00,0.000000000000000000e+00
7.370873000000000275e+02,1.548876899506459903e+00,0.000000000000000000e+00
7.386781600000000481e+02,1.548828687469655963e+00,0.000000000000000000e+00
7.402690000000000055e+02,1.548780477813184842e+00,0.000000000000000000e+00
7.418597399999999880e+02,1.548732267457609613e+00,0.000000000000000000e+00
7.434505000000000337e+02,1.548684052802473454e+00,0.000000000000000000e+00
7.450411400000000413e+02,1.548635839992978047e+00,0.000000000000000000e+00
7.466317000000000235e+02,1.548587629525808085e+00,0.000000000000000000e+00
7.482221700000000055e+02,1.548539419860619493e+00,0.000000000000000000e+00
7.498125999999999749e+02,1.548491207746243159e+00,0.000000000000000000e+00
7.514029500000000326e+02,1.548442996191530030e+00,0.000000000000000000e+00
7.529932000000000016e+02,1.548394785802891693e+00,0.000000000000000000e+00
7.545833999999999833e+02,1.548346575064537323e+00,0.000000000000000000e+00
7.561734999999999900e+02,1.548298365492410511e+00,0.000000000000000000e+00
7.577635500000000093e+02,1.548250155570603859e+00,0.000000000000000000e+00
7.593536000000000286e+02,1.548201943663271019e+00,0.000000000000000000e+00
7.609434999999999718e+02,1.548153732671841087e+00,0.000000000000000000e+00
7.625332600000000411e+02,1.548105524088259966e+00,0.000000000000000000e+00
7.641230000000000473e+02,1.548057314387250472e+00,0.000000000000000000e+00
7.657127000000000407e+02,1.548009105446529032e+00,0.000000000000000000e+00
7.673022999999999456e+02,1.547961578657713000e+00,0.000000000000000000e+00
7.688917999999999893e+02,1.547922034278835790e+00,0.000000000000000000e+00
7.704812600000000202e+02,1.547888890699011810e+00,0.000000000000000000e+00
7.720706000000000131e+02,1.547855846646982725e+00,0.000000000000000000e+00
7.736598999999999933e+02,1.547823603001899695e+00,0.000000000000000000e+00
7.752491499999999860e+02,1.547790567110015614e+00,0.000000000000000000e+00
7.768382599999999911e+02,1.547758316997155159e+00,0.000000000000000000e+00
7.784272999999999456e+02,1.547725173352910044e+00,0.000000000000000000e+00
7.800163000000000011e+02,1.547692150696672542e+00,0.000000000000000000e+00
7.816051599999999553e+02,1.547659888918879512e+00,0.000000000000000000e+00
7.831939999999999600e+02,1.547626745446166519e+00,0.000000000000000000e+00
7.847827999999999520e+02,1.547593734814132205e+00,0.000000000000000000e+00
7.863713999999999942e+02,1.547561460336998929e+00,0.000000000000000000e+00
7.879599600000000237e+02,1.547528459643452869e+00,0.000000000000000000e+00
7.895484599999999773e+02,1.547496176057344242e+00,0.000000000000000000e+00
7.911368400000000065e+02,1.547463034485309530e+00,0.000000000000000000e+00
7.927251999999999725e+02,1.547430046833286665e+00,0.000000000000000000e+00
7.943134999999999764e+02,1.547397749373956577e+00,0.000000000000000000e+00
7.959016000000000304e+02,1.547364771889928381e+00,0.000000000000000000e+00
7.974896999999999707e+02,1.547332466351049041e+00,0.000000000000000000e+00
7.990777000000000498e+02,1.547299325229978040e+00,0.000000000000000000e+00
8.006656500000000278e+02,1.547266360707249211e+00,0.000000000000000000e+00
8.022534000000000560e+02,1.547234044506838435e+00,0.000000000000000000e+00
8.038411999999999580e+02,1.547201086975222850e+00,0.000000000000000000e+00
8.054288299999999481e+02,1.547168762157064004e+00,0.000000000000000000e+00
8.070163999999999760e+02,1.547135621830143970e+00,0.000000000000000000e+00
8.086038999999999533e+02,1.547102678460021252e+00,0.000000000000000000e+00
8.101912999999999556e+02,1.547070341554749096e+00,0.000000000000000000e+00
8.117785999999999831e+02,1.547037407991820768e+00,0.000000000000000000e+00
8.133658400000000483e+02,1.547005062116682428e+00,0.000000000000000000e+00
8.149529999999999745e+02,1.546971921901693525e+00,0.000000000000000000e+00
8.165400399999999763e+02,1.546939002297000210e+00,0.000000000000000000e+00
8.181269999999999527e+02,1.546906644437412881e+00,0.000000000000000000e+00
8.197138700000000426e+02,1.546873732266338175e+00,0.000000000000000000e+00
8.213006599999999935e+02,1.546841366954669228e+00,0.000000000000000000e+00
8.228873999999999569e+02,1.546808227218352982e+00,0.000000000000000000e+00
8.244740000000000464e+02,1.546775327895208330e+00,0.000000000000000000e+00
8.260605500000000347e+02,1.546742949135860190e+00,0.000000000000000000e+00
8.276470000000000482e+02,1.546710059106726876e+00,0.000000000000000000e+00
8.292332999999999856e+02,1.546677672373192092e+00,0.000000000000000000e+00
8.308194999999999482e+02,1.546644536185972418e+00,0.000000000000000000e+00
8.324056399999999485e+02,1.546612701907668974e+00,0.000000000000000000e+00
8.339918000000000120e+02,1.546584848421902914e+00,0.000000000000000000e+00
8.355777600000000120e+02,1.546557737370392260e+00,0.000000000000000000e+00
8.371635999999999740e+02,1.546530898436253354e+00,0.000000000000000000e+00
8.387494000000000369e+02,1.546504513614914700e+00,0.000000000000000000e+00
8.403351000000000113e+02,1.546477402307767424e+00,0.000000000000000000e+00
8.419207000000000107e+02,1.546450576135591559e+00,0.000000000000000000e+00
8.435062000000000353e+02,1.546424178798279092e+00,0.000000000000000000e+00
8.450915999999999713e+02,1.546397067353223687e+00,0.000000000000000000e+00
8.466769399999999450e+02,1.546369955440094923e+00,0.000000000000000000e+00
8.482622000000000071e+02,1.546343146637563226e+00,0.000000000000000000e+00
8.498473000000000184e+02,1.546316734463484277e+00,0.000000000000000000e+00
8.514323000000000548e+02,1.546289623451112094e+00,0.000000000000000000e+00
8.530172999999999774e+02,1.546262826542462498e+00,0.000000000000000000e+00
8.546022000000000389e+02,1.546236400457687843e+00,0.000000000000000000e+00
8.561867999999999483e+02,1.546209293537577301e+00,0.000000000000000000e+00
8.577714999999999463e+02,1.546182509728316834e+00,0.000000000000000000e+00
8.593560999999999694e+02,1.546156072399207826e+00,0.000000000000000000e+00
8.609405500000000302e+02,1.546128963131701450e+00,0.000000000000000000e+00
8.625249000000000024e+02,1.546101853120102287e+00,0.000000000000000000e+00
8.641091000000000122e+02,1.546075087770243828e+00,0.000000000000000000e+00
8.656932399999999461e+02,1.546048636805015919e+00,0.000000000000000000e+00
8.672773399999999810e+02,1.546021526877855878e+00,0.000000000000000000e+00
8.688613000000000284e+02,1.545994773166410541e+00,0.000000000000000000e+00
8.704451000000000249e+02,1.545968310630261522e+00,0.000000000000000000e+00
8.720289299999999457e+02,1.545941200828043316e+00,0.000000000000000000e+00
8.736126000000000431e+02,1.545914460193879236e+00,0.000000000000000000e+00
8.751961000000000013e+02,1.545887986244689261e+00,0.000000000000000000e+00
8.767795999999999594e+02,1.545860877773465925e+00,0.000000000000000000e+00
8.783628999999999678e+02,1.545833771020896252e+00,0.000000000000000000e+00
8.799461700000000519e+02,1.545807046550147446e+00,0.000000000000000000e+00
8.815293000000000347e+02,1.545780557373815922e+00,0.000000000000000000e+00
8.831123000000000047e+02,1.545753842224226293e+00,0.000000000000000000e+00
8.846952999999999747e+02,1.545727344242258994e+00,0.000000000000000000e+00
8.862781400000000076e+02,1.545700237578161884e+00,0.000000000000000000e+00
8.878608400000000529e+02,1.545673131626404961e+00,0.000000000000000000e+00
8.894434999999999718e+02,1.545646431367934337e+00,0.000000000000000000e+00
8.910259999999999536e+02,1.545619919200986514e+00,0.000000000000000000e+00
8.926083999999999605e+02,1.545592813746849981e+00,0.000000000000000000e+00
8.941907300000000305e+02,1.545566126472237789e+00,0.000000000000000000e+00
8.957729500000000371e+02,1.545539603333525802e+00,0.000000000000000000e+00
8.973550999999999931e+02,1.545512497337441671e+00,0.000000000000000000e+00
8.989370000000000118e+02,1.545485823962355676e+00,0.000000000000000000e+00
9.005189000000000306e+02,1.545459289689847582e+00,0.000000000000000000e+00
9.021006999999999607e+02,1.545432185151193849e+00,0.000000000000000000e+00
9.036823000000000548e+02,1.545405523089538935e+00,0.000000000000000000e+00
9.052640000000000100e+02,1.545378975545863787e+00,0.000000000000000000e+00
9.068454000000000406e+02,1.545351872923912184e+00,0.000000000000000000e+00
9.084267599999999447e+02,1.545325222445113722e+00,0.000000000000000000e+00
9.100079299999999876e+02,1.545298667618294930e+00,0.000000000000000000e+00
9.115890500000000429e+02,1.545271564622641369e+00,0.000000000000000000e+00
9.131701000000000477e+02,1.545244925526916724e+00,0.000000000000000000e+00
9.147509999999999764e+02,1.545218359208579750e+00,0.000000000000000000e+00
9.163316999999999553e+02,1.545191259108131820e+00,0.000000000000000000e+00
9.179125000000000227e+02,1.545164630496924651e+00,0.000000000000000000e+00
